BF	No_of_unique_perms
11111111111111110000010100010101	60
11111111111110101111111111111011	10
10100010101000001010001010100010	120
01010101000100001111111111111111	120
10111111001100110011001100110011	60
11110000000100001111000011110000	60
00110111001101110000000000110111	60
11001100110011001111110011011100	120
11111111011101110000111100000111	60
00000010101010100000001000000010	60
11001111010011111111111111111111	60
11111111111111110101011101010101	60
10111111101010100000000000000000	60
10101111101011111000110000000000	60
01011111010111110101011101011111	60
00000000000000000011011100110011	60
00000000000000001010101010111010	60
11101110110011101111111111001111	60
10111011111111111010101110101111	60
11111100111111001111100011111100	60
11111111101010101011111110101010	60
10101010000000001011111100111111	30
11110000111000001010000010100000	60
01011111011111110101111111111111	30
01000100010001000101010001010101	120
00000000000011110001000100011111	10
00111111000000000011101100000000	60
10101010001010100000000000000000	30
00001110000011000000111100001100	120
11111101111111011111010111111101	120
11111011111110101010101010101010	120
10101010101010100000000010000000	60
00000000000011000000010000001100	60
11001110110011101111111111001110	60
00001010000010101000101010101010	120
11001100110011000000010011001100	60
11111111111111111111000010110000	60
01010001010100001111111111111111	120
11111111111111111111111100110111	30
10100000101000001110000010100000	60
11111111111111110111111100110011	60
11110001111101011111001111111111	15
00000010101010100000000000000000	30
11111111101111111111111110101010	30
00001111000001110000011100000111	30
11101111111011111100111111101111	120
11111111111111110100010011000100	120
00110000111111110011001011111111	120
01110101011101111111010111111111	60
11110000111100010000000000000000	20
10101010101110111010111110111111	15
11011101110011001100110111001100	120
11111111000100011111111100000001	60
00000000011100000111011101110111	60
00000101000011111100110111001111	60
11111011111100001111111111111111	120
00111111111111110011101110111011	30
11111011101010101011101110101010	60
00010101000101010001010100000000	30
00000000010101010000000001010001	30
00000000010011110000000011001111	60
01000101010001011111111101000101	120
00010001000000010001000100010001	30
10101111111011111010101011101110	60
11100000111011101111111111111111	60
11111111100011110000000000000000	60
00001110000011101111111100001110	60
00000000011101110000000001110011	60
00000011000000110000011100000011	60
11110000111100001111110111111100	120
00000000000000001111111100010011	60
11110111000000001111011111110111	60
00000000001100110101111101111111	30
11111111111111111101110100001101	60
11001111110011111100110011001110	120
00000000000100010000001100010011	15
10100010111111110000000000000000	120
11111111000011111110111000001110	20
00001000101010101111111111111111	120
11111111000000001111111110101011	60
11111111111111111111101111111111	10
00001101000011000000010100000000	60
00001111111111110000110111011101	30
00100010001000100011001000100010	60
10100000000000001011000000000000	30
00000000001100100011001000110010	30
11111111110111111101110111011101	120
00100010000000000010111100000000	60
11101110000000001110111011100000	60
11101110110011000000111000001100	60
11001101111111111111111111111111	30
10001000110011001111100011111100	120
00001010001010100010101000101010	60
11111010111110111111101011111010	30
11111100000000001111110101010101	30
01010101000000001101010100000000	60
11111111111110001111111111111010	60
00000000111111110111111111111111	20
10101010111111111011101011111111	60
11111101111111111111110011111100	30
10101010101010101000100010000000	60
00001111000011110000111100001101	20
00000000010001010000000011111111	120
10101010101010101000000000000000	20
10100010101000100000000010100010	60
00000000000000001011101110110000	60
11111111010100001111111111011100	60
01010101010101011101010111110101	120
10101011111111111010101110101011	60
00000000000000001100111111001110	60
00000000111111110000000011111011	20
00000000101000100000000010101010	60
11110000101000001011000010100000	120
11001111110111111101111111011111	60
11111111000010111111111100000000	120
10111011111111110011101111111111	60
00111111001111110011011100110011	120
11001101110011111101110111111111	15
00000001000001010000001100001111	15
11111111101110110000111100001011	60
11110011111110110000000010101010	120
01010000010101010101000101010101	60
00100010001011110011001100111111	60
10101000101000001010100010101000	120
00000000000000000011011100000000	60
00101111000000000000000000000000	60
10101010000000001110111111001111	60
10001100000000001111111100000000	120
11111111101100001111111100000000	60
11111111001011111111111100000000	120
00110010001100100011001100110010	60
11110000111100001111001011111010	60
00000000000000000111111100111111	60
10111011101100110011001100110011	30
01110101011101110011000000110011	120
10000000110011001100000011001100	120
00000000001100110000000100110011	20
00000000000000000010101000100010	120
01011111010111110000111100011111	60
11000000110001001111000011110101	60
00000000000000001110111011101111	30
01011111111111110101111111011111	30
00001000000011001100110011001100	120
10100000101100001010000011110000	60
11110001000000000000000000000000	30
11111111000100011111111100010011	60
11011101110111010101010111010101	120
11000000110011000100000011001100	120
11001110000000001110111000000000	60
10100000101000001011000010100000	60
00001000100010001111111111111111	30
00001000000010000000100010101010	60
00110111001101110011011100111111	60
11001111110011111100111011001111	60
00010011000100010001001100010011	120
00000000000000000101010111011111	120
11010101110000001101010111010101	60
11100000111100001100000011000000	120
10111111000000000011001100000000	120
11111111111111110011011100110011	60
10110011000000001111111111111111	60
00011111000011110000000000000000	60
00110111011101110011001100110011	60
11111111111100110111011101110011	60
11101100111011001111111111101100	60
11111111000101011111111100111111	15
11011111000011111111111111111111	60
11111111010000001111111111001100	120
00000000001000100000000000110010	60
10001010000010101010101000001010	120
00000010000010100000000000000000	30
00000000000000000111111100000000	20
01000100110011001111010011111100	60
11110001111100111111000111110001	120
10100000001000001010101010101010	120
11111110111111101111111111111110	20
11111111000000001111111111110111	60
11110011000000001011001100000000	60
11001100000000001110110010100000	30
11111011101010101111001100000000	60
10101010000000101010101000100010	60
00000000000000000111011101010111	120
11000000111000001100110011101110	120
11110011111100110111001111110011	60
11011100010100000101000001010000	20
10101111001000110000000000000000	60
10111111000011110011111100001111	60
11001100111111111100010011110101	60
00000000001100110000000000010011	30
00000111000011110000010100000101	60
00000100000001000000010000001111	60
00000000111111110000000011101100	30
00000000000001110000000000001111	10
11111111010101111111111100000000	60
00110011001100110011001100110010	5
10101010111111111111101111111111	120
10111011101100111111111111111111	30
11011101010111011111111101011111	60
11001100110011011100111111001111	60
00001010111111110000111011111111	120
11111111101010100011111100101010	30
01010000010100011111111111111111	60
11001111111111111100111111011111	120
11111111111111110000001101010111	15
11111100111111110101010001010101	60
00000000000000001110110010100000	15
10111011101110111011101110101011	60
10101010101011100000000000001100	30
11111010101010101100100010001000	30
00000010000000000011001100110011	60
00000010000000101010101000000010	60
10001000100010101000101010001010	60
10101010111111111010101010111010	120
11001111100010101100110010001000	60
10111011101010101111101110101010	120
11111111111111111111111101000000	30
00001111010011110000000001000100	60
00010001000000000000000100000000	60
00000000110111110000000011011101	120
00000000101010100000000010111111	60
01010001010100010101000101010000	60
10101111000011111011111100001111	60
00110001111101010011001111111111	30
00000000111100000111011111110111	60
01110111001101111111111111111111	60
11111010111110101111100011111010	60
11110000111100000001000000000000	60
00111011001100110011111100110011	120
11110111001100110000000000000000	120
00111011001111110000101000001111	120
11111011111110101111001111110000	60
01110101000000001111010100000000	60
10001000111110001111100011111000	30
01011101000011001101110111001100	60
11110000111111111111000011111101	60
10001111000011111100111100001111	60
00000101000001010000111100001101	60
11111111111111111111111110100010	60
11111111001000101111111100000010	120
00001000000010001010101000001000	60
11111111110011001111111100001000	120
00000000000000001111010011111100	60
00110111011101110000000000000000	60
01011111011111110000111100001111	60
