BF	No_of_unique_perms
00000100000011011100110011111111	120
10001000111110101000000011110000	120
10111011101110111011101110111111	20
11111111111111001111010111010000	120
00100000000000001011001100100010	30
00000000000011010000110011001111	60
01110111011111110000010100110111	60
11111111111100001111111100010000	60
00110000111101110001000001010000	120
00110011111101110001000000010001	120
11111111110001001101010011000100	120
10001110111111110000101000001111	120
10111010101000100010001000000000	120
00010001000100000011001100110011	60
01000100111111011101010011111111	120
11101100000000001110111010101000	120
11101000111011000000000010100000	60
10000000111010001110100011111110	10
00000000111100001011101111111111	120
11111111111111011101000001000000	60
01010000010100001111011111110101	120
00000101010011010000000000000100	60
00001011111111110000001010101010	60
10001110111111111000110010101111	120
11111110111111101100000011001000	120
11111111010111110001001100000000	60
00010111011101110000011100110111	120
01000000110000001101010111111111	30
01110000111101110101000001010001	120
11111100010000001111010001000000	120
10101010000010101011101100111011	60
11111010111111111010100011111100	60
10100010111100110010000010100010	120
11011101110111110000010011011111	120
00001100010011110000000001001111	120
10111111101111111010111100100010	120
10111111001011111111111100101111	120
01000100110011010100010111011101	60
01111111000111111111111100011111	60
11110101011101010111000000000000	120
01000101010011110100110111001111	120
11101000100010001111111011101000	30
00000000010101010101011101010111	60
00000111000000110101111100001111	120
11111111000100011111000000000000	60
00000000110011110000000010001010	60
01010111000000110111111100010011	120
11111000110010001111000011000000	60
00101011001011110000001000001011	60
01010001011101111111000111111111	120
11110000000000001111010101010100	30
10101010111110101010000011101010	120
11011101010001000100010100000000	60
11110111011101011111010100010001	120
00000000100011101010111010101110	120
00000101010111010101010111011111	60
00001000100010000000100011001100	120
11101110100000001111111011111000	60
00000100110011000100110011001101	20
10100000101110101011101111111011	120
00000011010111110000000001010101	120
01000100111111000000000000000000	120
01111111111111110000000000010001	20
11111011111100111011101110110011	60
11111111000001000100111100000100	120
00101011001000110010111100100011	120
10110011001100001011000000110000	120
00000001000101010001001101110111	60
11111111101100101111101010110000	120
10110010111100101011101111111111	120
10111011111111110011001011110011	120
11111111000000110001011100000011	60
00010011001100110000001100110011	60
01010101010101110000010100010101	60
11111111111011001100100000000000	30
00000000111110111010000011111011	60
00000001000000010001000100010011	60
00000010000000101010111100100010	120
00101011000000000011111100101010	60
00111111000000110000101100000010	120
11000000111010001100110011111100	120
11111111001000110010111100100010	120
01010101110101010101000001010100	60
00110010101100100000000010110000	120
01010000010100001101000011110000	120
00010000011100000000000000010000	20
01010000000000000101010001010100	120
00110011001100110010001100110011	30
11001111110011101000111110001000	60
00100000101010101010000010111010	60
11010100110101001101000000000000	120
11010100110100001101110011011100	120
11110000101100001111101111110000	120
10000000100010001110110011101100	120
11011111010011111101110101001100	120
11111111111110111011001110100000	60
00001011000010110000101000001011	120
00110010111111111111001011111111	120
01110111001100001111111111110011	60
10001110100011101000111010101111	60
11010100110111000101010011010100	120
00000000010111110000000001001100	30
10101110000011000000101000001000	120
00001111110111110000010111001111	120
00001100000011001000111011001111	120
00000000010001000000110101011111	60
11101110111111101110100011101110	30
11111111111010001111111110000000	5
00110111000101110111011101010111	120
10111011000000001011111110111011	120
01010100010000001101110011000000	60
11010000010100001111110111110000	120
11010000110101001101010111110101	120
10111011101010100011000000100000	60
10101111100010001111111111101111	120
11110010111100100010001000100000	60
00110111000000010011111100011111	120
10101111101111110010101110101111	60
10101111100011111000111000001010	60
11101000111110101000000010001000	60
00000011101110110011101110111011	60
10000000000000001110111011100000	15
00100010101110110011111111111111	60
00000000000011110001010111111111	120
00000010001110110000001000001010	60
00000000000100010000000000011111	15
10100010000000001011101000100000	30
01010111010101110001001100000011	120
00110011000000000111111100000111	120
01010000011100000101000011111111	120
01010100110111001101010011111100	120
11110000011100001111011101110011	120
11111111111010101111111011001000	60
11010101110000001101110111000000	120
11111101110011000101000000000000	120
00000000111100000111010111110101	120
11110001000100011111011111110001	60
01010000110101011101110011111111	60
11111111011100010111000000010000	60
11111110111000001110111010100000	120
10001000110011001000110011111111	120
00111111001000110010111100000010	60
11010101010000000101010001000000	60
00000000111100001011000011110011	120
01010100010001001111010111110100	120
00010000111100011111000111110001	30
00100010101100101011001010110011	60
11001101111111110100010111001101	120
11101110110010001110111011101100	120
01010000010100001111001101010000	120
11110101111101011101000011010101	120
10111011001110110010101100100011	120
01001100110111110100010011001100	120
00110011111111110001000001110001	60
00010000011100000101000111111111	120
11111111000011010100010000000100	120
00010111000001010000011100000101	120
01010001111100010001000101010001	120
10101011001010100010101100100010	120
00000011011111110000000100000111	120
11111111010101111111111100000001	60
01010101000001001101111101001111	120
00000000000000001111110011111101	30
00001110000000000000111100001100	120
10110011101100111010000010110000	120
00001101000011111101111111011111	120
01111111001111110011111100001111	60
10001000100010001000100011101010	60
10001000000000001111111100001111	60
10100010000000001111101100110000	120
11001000100000001110110010001000	60
00000000001010110011101110111111	120
11111010111110001110101011001000	60
11111100111111000000000010001000	120
10101111100011101110111110101110	60
10101010100010001010101000001000	120
00001111111011110000101000001111	120
01110001001100001111111111110001	120
11111111010111010100110100000101	120
10101000111111001010000011110000	60
00110011001000001111001100100000	120
00000000000100010011000011110001	60
10111010101010101111101111111011	120
00110000011101110001000000110001	120
10100000111010101111111011111111	120
11111011101100101111001110100000	120
00000100010001000000010011011111	120
11011101111111110000000001001101	120
00111111001111110000000000110111	120
10101111101010101010111100100010	120
10001110000000001000111010001100	120
10111010001000001011001000100000	60
10101000111110001010000011110000	60
11000100110101011100000011010000	120
11110101010101000101010001000000	20
11101111111011111010111110001000	120
00000100110111111100110111111111	60
00000000100011100000111110101111	120
00110000111100100000000000100000	30
01010101011111110001010101010101	60
10101011111111110000101110101111	120
10001010101011101000100010101010	120
00000000000100000001000001010001	20
00000000110011001100000011101110	120
11001111100011001100110000001100	120
11011101110111010000110111011101	60
01110111000000010001011100000000	60
00000000000000001010101011101010	60
00001000110011101000110011001110	120
00000000111101110000000000110000	120
00000000000000000000101010001010	120
10000000101000001111100011111100	120
11111111010100001111111111110100	60
00010000000100001111111101110011	120
11101111111011101100111110001100	60
11000000110011001100110011011101	60
01011111110111110101110101011111	60
01001100110111010000000000000000	60
00000101000011110100111111011111	60
11110101111100000011000000000000	60
00001000111111111100111011111111	120
11101110111010001000000000000000	30
01001101000001000101110100000101	120
00110011000000101011111100100010	120
01110111011101110111001100010000	120
00000000111100111011000011111111	120
11001110000000001110111100001000	60
11111111000001111111111101011111	60
10001000100010101110111111111111	60
01001100010001001100111111001100	120
11110111001100001111111100110001	60
10101010000010001110111000001000	60
00101011001111110000001100101111	60
11111100111111001000000011101100	120
11110101110001001101010011000100	120
00000011000001110000011100111111	60
11000000110000001111000011111101	120
00000000110000000100010011011101	120
01111111000000001111111100000111	30
00101010101010100000101000101010	60
10001111111111111000110010001110	120
11110101111111111100010011010101	120
10101000111110101000100010101000	60
00010000011100110111001101110011	60
01010100010101000100010000000000	60
00110001011101111111000111111111	120
11000000111011001111100011111100	60
01010101011111110000000100000011	60
10100010101100101011001010110011	60
11111101010101001101110000000000	120
01011111010011110100010001000100	120
11110011111100110010001011110011	120
11110001011100001111011111110001	20
11111111110000001101000001000000	120
11111000111110001100100010001000	60
11101110100011001000111010001100	120
00100000001100111011001010110011	60
00101010001000101011111100100011	120
11111111111110001110110010101000	12
00010111001101110011111101111111	60
10001100100011111000111011101111	120
10110011001000100010000000000000	60
01110000010100000111011101110001	120
01110111000000000000000100000000	60
00100010111100101010001011111011	120
00001010000010101111111100101010	120
00001011101010110000101010101010	120
00000000000000001010101010100010	60
01001101000000001101110111001101	120
01110111010101110001010100010101	120
00000000000011010100010011011101	120
10110000001000001111101000100000	60
00011111000000010011111100010101	120
00100010001011110010001110101111	120
00000000000000000000111011101110	30
11111111011101110101011101010101	120
11110111111100110111010101010001	120
11111101110011001100010001000000	120
00101010001010100011101111111111	120
11111111110000001110110000000000	60
11101111100010101111111111111111	60
01011111000001000100010100000100	120
00000000000000001111010001000000	60
11111110111110001111100011001000	60
11110101111101010111000100110000	120
01110111000000111111111101111111	120
11111111110011000101010001000100	120
10101011000000100010101000000000	30
01010111000100010000001100000000	120
11111111101010111011111100000011	30
00000011001101110011001100110111	60
01110000011100011111010111110111	60
11111111111111111101010011111100	30
01000000110000001101010011010101	30
11000000110101000100000001000100	120
11010101111111110100010011110100	60
01001101010011000100110101000100	120
01000101010111010101010111111111	120
11011100110000001101110011010000	120
10101110100011001110111110001100	120
00001010000010100000101000001110	60
11110111011100011111011111110101	120
11111000111111111000000011110000	30
00000000011100010000000001110101	120
10001000111111001111110011111110	60
00000000101010001100000011111100	60
11111111101010101011101100001010	60
00000000101000001011101111111111	120
01011111111111110001001100010011	60
00010001010100011111011111110111	120
11110001011100011111000000010000	60
00000000101100111111000011111111	120
00001010000010100000101110111111	120
00000001010101010011011101110111	60
00010011001100110001111100111111	60
01011111111111110000010000000101	60
01011101000001000101111101000101	120
01001101010001000100111101000101	120
00010001001111110000000000000011	120
10111011111111111011101011111010	30
00110011001100110000000100000000	60
11101110100011000000100000001000	120
11111111000001010100110000000000	60
11110000111101011100000011010000	60
00000001000000110000011101111111	60
11000000111101010100000001010100	60
10001110000011101010111000001110	120
00000101010101010000010001000100	30
01000000110011000100000011111101	120
00000000000011111101110111011111	60
00110011111111110001000011110011	120
00001100111111110000000011101110	60
11100000111110101000000011111000	60
00110011001000001011101110101010	120
10101010000010101111111100111111	120
11001100110011100000000011001110	120
00000000001100000011001010111011	60
11000000111111101000000010101010	60
00111111001000101011111100111111	120
00000101000001010101110101000101	60
00000010000000101010111100101111	120
01010000000100000111000100010001	120
00110000001100111011001011111011	120
00110011111110110000000010110000	120
00000000001000110010101100111011	120
01000101010111010101110111111111	60
00000000000000001111001110110010	60
11011101010000000101000000000000	120
00100011000000101010101100000011	60
11001110000010001111111100001110	120
00000101000001011111111100010101	120
00001100000000001111111111101111	60
01010111000000000111111100001111	60
11111111111101010011000100010001	60
11001111000011001111111111101111	60
11001111010011011100111100001100	120
00000000111010101000000011111110	60
11111111111111110100110101000101	120
11001000110000001111111111001000	120
10101010101000001111111011101110	60
11110000111000001111100011100000	20
00000000111010001010100011101000	60
10110010111100100000000011110000	120
11111111101011110011101100100010	60
00000010001010100010001100101111	120
11110101111101011100000011110100	120
01000100111111010100010011011101	60
01010001011100111111000111110011	120
10001000111111101110100011111110	60
00000000100010001100110011101100	120
11001110111011110000100010001000	60
10101111001000101111111110101011	60
00001100000011000101110101001101	60
00001110000011110000000000001010	120
00010000011100011111010111110111	60
00111111001110110000001100000011	60
11110011011100010111001101110000	120
00001110000010001110111000001110	60
11001110100010101110111111001110	120
01110011011100010111000100010001	60
00110000000100000111001101110011	120
01010111010101110111011111111111	60
00000001000101110001010101010111	20
11111111111111111101111100001111	120
11111111111111111111001000110010	120
00111011001000110011101100000010	120
11001000100000001111100010001000	60
11101110111010001100100000000000	60
11111101110101001101110001000000	30
11111111110011010000010100000000	60
00111111000101010000010100000001	120
00110000000000001111001100110010	30
11111100110010001100100010000000	20
00000010001010110010101000111111	60
00001100000011001100111100001101	120
10101110000000001010111100001100	120
00010101011101110101111111111111	60
11101100100010001110100010000000	60
01110011010100010001000000010000	120
01111111000100110111111100000001	60
00101011000010101011111100101010	60
01000100000000001100110001001100	120
11110000101000001000000000000000	60
11111100100000001111110011000000	60
11111010111010101111100010001000	60
11110011010100011111111101110001	120
01001101010011000101110101001101	120
10101111101011101000111000001010	60
10100010000000001111001111110011	60
00000011101111110000001100111111	30
00101011000000100010001100000010	60
10111010111110100000000010100010	120
00110111000001110011001100000011	120
11011101111111011101000011111101	120
01010000010100001111110111011101	120
11011101110101001101010000000000	60
11111111001111110011111100000001	30
11111111111111001110101010001000	60
01000100110101000100000001000000	60
00110000000000000111011101010001	120
00010011000000011111111100000011	120
01000101010011010000010101001101	120
00000000000001000100110111111111	60
11110001010100001111011111110011	120
11101110100010001110111111001100	120
00111111000101010001000100000001	120
11110010001000101111101110110010	60
00000000000101110101010101111111	30
00000010001111110010001111111111	60
10001000111011101000000011101010	60
00001000000011110000111111001111	60
01000100111111001101010111111101	120
00101011001000111011111100101111	120
11011101110011000100110000000100	120
01111111000001110111111100010111	60
00100011101010110000000000001010	60
00101010000000101111111100100011	120
11111100100000001111000010000000	60
11111111001000001111111100100010	120
11010101111111111100010011111100	120
00001010000000001010111100001011	30
00000000000011001000111011001111	120
11101111101010101000111000001010	120
11111111100011101000111110001010	60
11111111011111110011001100010011	60
01110011011100010011001100010001	60
10101111100011111000111100001110	20
11111110110011001111111111001100	60
00001100100011111110111111101111	120
00100000101110111010101011111011	120
00100000000000001111001111110010	60
11011100110111001100110011000100	60
01000100000000001111111111110101	120
00001000100011100000111010101110	120
00100000101000101011000010111010	60
11111100010001001111110000000000	120
10001010110011101100111111111111	120
11111111111011101110101000000000	120
01000101000001011100111101001111	60
10100010001000101111101100110010	120
11010100110101001111111111110101	120
00000011000111110000001100000111	120
11111111010101110000011100000101	120
11001100110000001111110111001100	120
00000011000100110000011111111111	30
00110010001100101011101010110010	120
11010101111101011100000011000100	120
11111110111111111010100011101000	60
00000011111111110000001100110111	120
11110111000100011111011111110011	120
00010111000101110000010100000000	60
00111011000000111011111100110011	60
11001111000010001000111100000000	60
11111110110011001111111010000000	60
01110111111111110001001100110111	60
01110001010100011111000111110001	120
10100010101100100000000000110010	120
11111100100010001111110000000000	60
11111111110011001000110000001000	120
00001000000011111010111011101111	120
00110011011111110000001101011111	120
11010000111111110000000011010100	120
11111101110011001101010111000000	60
11101000101000001110111011101000	120
01011111000100010101011100010001	120
00000111000001010101111101011111	60
11110001000100001111111111110101	60
00000000101000001010001010110010	120
00110011000100010011001100010011	60
10000000110011001010000011101100	60
11101010111010101100000010000000	30
00001000100011101000100010101110	120
00111111111111110011001100110111	60
11111010111010101111101010000000	120
10001010110011111010111011111111	60
01000100110101010101010111111111	120
11111111010111110101111100010111	30
11010000111111010000000011111100	120
11111111110011110101110101001100	120
01110001111101110111010111111111	60
00010000000000000111000100110000	60
11101100101010001111111011101000	60
11001110000011101000110000001000	60
11111010000000000011000000000000	120
10110000001100001111111110111011	60
10001110000010001111111111001100	60
01011111010011111101111101011111	60
00001110000000001100111010001000	60
00000000111011101110111011101111	30
11001101010001010000010100000101	60
00010111000000010101011101010101	60
11000100111111000100010001010100	120
00000100000000001101111100000000	60
01111111011111110000111100000111	60
11011101110101010100010000000000	120
01011111010001000101110100000100	120
11111010111111101010100010101010	120
11011100000000001111111111010101	120
00010000000100010111000111110011	120
00001111000011011111111101001111	120
11011100111111011100000011110101	120
00000000000100000011000100110011	60
11111011001000101111101110100010	120
10100010111110101010001010111010	120
01110111010101110001000100000001	120
11101111000010101000101000001000	120
11111011000000001111101110101010	120
10101110100010101110111111101111	120
10101111000011001010111110001111	120
11111111001100110001000000010000	120
11111111111101001111000000000000	60
11111111111111110010001100111111	60
11110100110101001111111111111111	120
01000101000001010100110100001101	120
01110111000001010000000100000000	120
01011111000100110000011100000000	120
00001100010111010000010001011101	60
11101100111000001100000000000000	60
01010101010111110000010101010111	60
00000000010011010100010011011111	60
11101010111011101010000011101000	60
01000100010000001111010101010000	60
11110100010000001111110001010000	120
11110100010100000101010001010000	120
00000000111100001111001111110111	120
11111111001010111010111100001010	120
11111111000100010001111100010001	60
10111011000010101011111110101010	60
11101010111010001110000000000000	60
01001101000000000101110101001101	120
00110001011100110001000001010001	120
11000000110001001111010011111111	120
11110101111111011111000011110101	120
01011101000001001111111101011111	120
01000000110111001100010011111101	60
00100010000000100010101100101011	60
11010100110100001100000001000000	120
01000100110111110000000001000100	120
11101111100011001110111100001000	120
00101111101111110010001010101010	60
01000000010001000101010011010100	120
00000100010101010100110001011111	60
11110111111100110111000001110000	120
00000000111010001110000011101110	60
10111011001010101111111100111011	120
11111111110111001101110011000000	60
11001110100010101100111111001110	120
00010001001100110001001101111111	120
11111111010101010101000100010000	120
11000000110001001100110011111111	120
01111111011101110111011100000101	60
00000000110010001110100011101110	120
11011111110111111100110001000100	120
00000001000100010001010101110111	60
10001000110011111110111011111111	120
11101000111010101110100011101110	120
01000100111101010000000011110000	120
01001101111111110000010101011101	120
01010000010100000111001111110011	120
11111010111000001111000011100000	60
11111111101110100011001000110010	120
11111111110011111101111101001100	60
10001000000000001111111111101100	60
11101110111011001110000010100000	30
11101000000000001110100010101000	60
00001000000011001000111111001111	60
01010111111111110001000101010111	120
11110001011100011111011111110001	60
10001010101011101000111011101111	60
11111111000011011100110100001101	120
01010000110101001101000011010101	120
11111111110111001111010100000000	120
01010000011100010111001101110011	120
00111111000101110001111100010101	120
11111100110111001101000011000000	120
10100000101100100000000000110000	30
00000100000000001101111100000100	60
01001101110011110100110001001101	120
00000100010111010000010001011111	120
10101011101011110000001000101111	120
01011111010111110100111100000100	120
01010101010100001111110111011101	60
11010100111101011101010011111111	120
11111010111000001110000011000000	20
11111111001010111010101100001011	120
10000000100000001010100011111000	120
11110101011101010101010100000000	120
10110000101100001111101011111011	120
11110111010100010011000000010000	120
11111000000000001111111111110000	60
11000000110000001111111111100000	120
11110101111101110011000101110011	120
11111101111111111100000011001100	120
11110111011100110011001100110000	60
00000000001010110010101000101111	60
11111111000010111011111100001011	120
11001101010001001101110101000101	60
11001100100000001111111010000000	60
11011101110011011101110111001100	120
01010111010101110101010100010001	120
01111111000101110011111100000101	120
11101110111111111010101011111010	120
01000000110101010100000011110101	120
00111111001111110011111100001011	60
11000000010000001101110001000000	60
10000000111111001110110011111100	120
11100000111111110000000011101010	120
01111111000001110101111100000111	120
11111100111100001111010011010000	60
01000100000000001101010001000000	60
10101010101110110000001000001010	60
10001010100010001010111110001010	60
01010000011101110111001111110111	120
11101100111000001110111011101100	120
01111111000101110001010100000101	120
11111111110011110100110100001101	120
01110111000100010011001100000001	120
00000100000001010100110011011101	120
00000010101110110000111110111111	120
10101010101010101111111110101011	60
01001111110111110100010111001111	60
11111101110011001111000001000000	30
11011101110111010000000011000100	120
00001110111011100000101010001110	120
11001111000011001100111101001111	120
11110111000000001111011100110001	120
00000001000101010101010101111111	60
10001000101010101000111010101111	60
01011111000101010111111101010101	60
11111110111010101110101010101010	5
11100000111011001111101011111111	120
01011101010111010101110100000101	60
11000100111111111100010011111100	120
11001111100010001100111110001100	120
11001111111011110000000000001100	120
11001110000011101110111110001111	120
00000000010001011100110111111111	120
11100000111111111000000011111010	60
10100010000000001011001010100010	60
11111111111011111110111100001110	30
01110011011100110011000100000000	120
11001100000001001101111111001100	60
00101010101010100010101010111111	60
00000000000010000000111010101111	120
00011111000000010111111101011111	120
11110000000000001111101111110000	120
11011111010011111101111100001101	120
00010111111111110001011100010111	20
11111100110001001100010011000100	60
11111100010100000101010000000000	120
00010001000100011111001101110001	120
11110111001100110111010100010000	120
00100010001011110010111110101111	60
11101111101011101100110010001100	120
01001111000001000000110100000000	60
10001000101011100000000010001000	60
10001010100011100000000000001000	60
10101111001011110010001100100010	60
00000000110010001110000011101000	60
00000101111111110000010100010111	60
01010000110111000000000001000000	60
11001101000000001111111101000101	120
11111110101010001110101010101000	60
11011111010011110101111101001111	60
01110000001100001111001111110011	60
11111111001100011111111101110111	60
00010000000100000001000101010001	120
00010000111100010111000011110001	60
00000010001010101010101111111111	60
01001101010001001111111101011111	120
00110011000100110111111101111111	60
11111011000000001011101000000000	60
01110111010100000111010101010000	120
01000000010000000101010001010101	60
01010111000001011111111101010101	120
00000001000001010000111111111111	120
00010011000000110001011100000111	120
11111110111111101100100011101010	60
01011101110111110000010001001100	60
00000011000000101111111100101010	60
11111111000111110011111100001111	120
10000000100000001010100011101110	120
01010000111101011101000011110101	60
11011101110011011100110000000000	120
01110111011101010111000101110000	120
11010101010101000101000001000000	30
00111111001110110000111100000000	120
11111101111111001111010111000000	60
00010101011111110000000100000011	30
11001100010011001100111101001111	120
00000000000000110010001000101011	60
00001011001110110011101100111111	60
11111101111111010101000001010101	120
01001111000011110000110000000100	120
10111010101000101011101110111011	60
00001110000010001000111010001010	120
11111111110111011111110101000000	120
11110010111100001111000010110000	20
10101000111010100000000011100000	120
11001111000001000000000000000000	120
11111111110001001111010001000100	60
11111111010101010001010100000101	120
10101011000000001111111100000011	60
11101111111011101110111111101111	60
10001000111011001000000011000000	60
11110101111101110011000011110101	120
01001111000011001111111111001111	30
00010001011111110000000000110111	120
00110000000000001111111100110010	120
01110001011100110001000001010001	60
11101000111110001100000011111000	120
00000111000111110000011100000111	60
11111101000000001100000000000000	60
11110011101100001111111110111010	120
00010001010100010111000101110011	120
10001110100011110000000010001111	60
11001100010001001111110011000100	120
00001111000011101110111111101110	60
00110111000000001111111100010111	60
00001101110011110000110000001111	120
11010100111111011111110111111111	10
00000001010111110000000101010101	120
11110100111111000100010001010100	120
00010101111111110001010101111111	60
00001000000010001000111011101110	60
11111100010000001111111111010000	120
11111111001111110101111100000111	60
11000100110101011101110111011101	120
11011101000001001111111111011101	120
11110101111111110011000101110011	60
11101110101010101110101000000000	120
10111111101010111011101110101011	120
11101110111000001111111111101010	60
00110001111111110000000001110111	120
11101110111111111100000011100000	120
11111110111111101100100000000000	60
11111011111110111010000000000000	60
11011101000000001101110101010000	120
11110001000100000101000100010000	60
10111111111111110011101110111111	30
11110100110001001111110111011100	60
11111111111110110010001000100000	60
00101111101111110000001100001111	60
11101110110000001000100000000000	60
10111011101110110010000000110011	120
00000000111101001100010011111100	120
00100010101111110000000010111111	120
11111111000011000000010100000100	120
00010000011100110111001101110011	60
01010111000000110001000100000001	120
01010000111100110000000011110011	120
10000000100010001010100011111100	120
11110000111110101000000011111000	120
00000000001100010111001111110011	120
00000101001111110011111111111111	60
01110111010101110001001100010011	120
11001101000001001100110000000100	60
11111111110011010100111100000000	120
10001111101011110000101000001110	60
11001111111011110000111010101110	60
11111111101110110010111100100010	120
10101010001000001111101110110000	120
11110000111100011111000011110000	20
01010101000001011111111100001101	120
11111011000000001111111111110011	120
10101111000010101010111100001011	30
01010000111100010000000000010001	30
10001000110011001000100011001110	60
00000000000000000000000011101100	30
01000101000001000100111100001111	60
00010001001100110011011101110111	60
00101010101111110010101000101010	60
11011101010011001101110101000100	120
10000000000000001111110011110000	60
11111010101110100011000000000000	120
01111111000000010111011100000001	60
10100010111110110010000000110010	60
11001101010011000100110101001100	60
01110011011101110011000100110011	120
01011101010011001111111101011111	120
11111111010111111111111101001100	30
01000100111111010000000001000100	120
00110111011111110000001100001111	120
10110010001100001111001110110010	60
00000101000101110101011101111111	30
11111011111100101010001000100010	120
11111010111100001111111011111000	60
11111110110000001110110011000000	60
10110000101100101011001011110011	60
11111111101110111111101110110011	30
00000000100010001010111011101111	120
00100010111110100010001010101010	60
01010000111101010000000001110000	120
00000010000000101010101000101010	60
00000011001100110000011100111111	120
11110011000100010001000100000000	60
00000010001111110011111100111111	30
00100010001000101111111111110011	60
00110011000100000001000100000000	120
01010001111111110101000101110111	60
11111011001000001011000000100000	120
00111111000111110001011100000101	120
10111011101000001011000000000000	60
00001000000010101000100011101110	120
11000000110010001100000011111111	120
00110000101110101111101111111011	120
01001100110111010000010001000100	120
10101000000000001111111111101000	60
10001110100011000000111000001100	120
10101111001010111011111100111111	120
01001111110111110000111100001111	60
01110001111111110001000011110111	30
11110011001100000111000100010000	60
00001010001110110000001000101010	60
11111111110111001101000001000000	60
01110001001100011111011111110011	120
00000000010011110100010011011111	60
10001010110011111100111011111111	120
01110111011100000111011101110011	60
00010001000101110101111101111111	60
00000000001000001011000010110010	120
11110100111111000100010001010100	120
00000011111111110000001110101111	60
11111111101010110011101100101010	120
01010101010101110000000000010111	60
11101000111111101110000011100000	60
00000001000101010000011100010111	60
10001110111011111000110011001110	60
11110101011100011111111111111111	120
11111010111000001100000000000000	60
10110010111110101011000010111010	60
00000000110011101110111011111111	120
01001111110111110100110111011111	60
11111010111110001010100010101000	120
01001101000000001111111101001100	60
11111111111111110000101011001111	60
10100000101000001111100011111110	120
00000100000011110000110111011111	120
10101110111011100000110010001100	60
00001101110011010000000000000100	120
10100000111110000000000000000000	120
00000101010101010000110111011111	60
00010000000000001111111111110001	30
10001110111011100000110010001100	60
11101100100000001111111011000000	120
10100000111110100010000000110000	120
11010101111101010100000011010000	120
11001111010001011101111101011101	120
10001000111111110000000011101111	20
01000100110101000101010111111111	120
01110101000100011111111101110101	120
01010000110101000101010011011100	120
01000000010101010100000001010100	60
11110101111111110100000001000000	120
01110011011100110011000100010001	120
11011111000001001111111111001100	60
11101000110010001100000010000000	60
00001111000011110000100000001110	60
11011101111111010100010011000100	60
01011101000000000000110100000000	60
00001111111111110000111100101111	120
11110101111111110111010111110101	120
01110000010100000111001101110011	120
00101111000011110011111100001111	120
00010000011100000101000111110011	30
01110101011100010111011101110101	120
01010000111100010101010111111111	60
11010000110101001101110111011101	120
11010100110101000000000011000000	60
00111011101111110011111110111111	120
01000101111111110100010111011111	120
11111111111100000010000000000000	60
11110101111101110101010111110101	120
11111011101000101111101111110011	60
01010000110101010000000001000000	120
11010000111111110000000011111111	60
10101010111111110000000000101011	60
11000100000000001111110101000100	120
11101110111111111010101010101110	120
00000001011101110111011101110111	30
01010111011101110111011101110111	20
10111011001000101111111111111011	60
11010101110111011101000011010100	120
11111101010000001111111111010101	30
01010000111100000101010011111111	120
00101111111111110000111110101111	60
10001010100010001100111010001100	120
00111111001111110010101100001010	120
10100010101110111010001010100010	120
10100000101100111010000011110011	120
01010001011101110000000001110001	120
11101100111011101000100011101000	120
01010000011100110101010111111111	120
11010100010000001111110011111100	60
11111110111111101110111010101010	60
11010100111101010100010001000100	120
11111010001000001111111111111011	60
11101000110000001111110011110000	120
00011111000000000111111100001111	60
01110101011100010101000001010000	120
00000100010011111101111111011111	120
10101010000000001111101011110010	120
00001110110011110000000000001110	120
11101100110010001111110011101000	60
00111011001110110000001100001011	120
11101100111000001010000010100000	60
00000001010101110101111111111111	60
01110001011100110001000000010001	120
00111111000001111111111101010111	120
10111011101111110000101010101111	60
10001000111110001100100011111111	120
11111111111111111111111110000000	10
00100010001100101111101011111010	120
11111011101010101011001100100010	120
01000100110111110000000000001101	120
00110000101110101011101111111011	120
00111111001000100010101000100010	120
11000000110111001111110111111111	120
10101010101111110000000010101011	60
00000000000100000101010101110101	30
11101000111111111110101011111111	60
10001111111111111000111010001111	60
00001101111111110000000011001111	120
11111011001100001111101100100000	120
00000101010011110100111111001111	20
10111010101100001111111110111011	120
00111111001000100010001100000010	120
10100000111111101000000011111000	60
00001101010111110101110111011111	120
00010000000100010001000001110101	120
11110011111110111010001010101010	120
10100010101000101011101110110011	120
00100011001111110010001100111011	60
00100000000000001111101010110000	60
00000000010001001100110111011111	60
11111011101000101111111110101010	30
11101000111010001111111011101100	60
00101111101111110010001100111111	60
11111111101100000010000000100000	120
00100011001010111011101110111111	120
00000100010011000100110011011111	30
01110111001101110001011100000000	120
00000100010001000000010011001101	60
10111010101000101011001000100010	60
00000100000001010000010001010101	120
01001111010111110101111111011111	60
11101110111111101100100011111010	120
11110101111101010001000000110001	120
00010011000000010011001100010011	20
11111111001101110001011100000000	60
00001000000010001100111010001110	120
11010101000000001101110111010101	120
00001010100010100000101011001110	120
11010101000000001111010101010101	120
11111111111111110000001010101011	60
00001111111111110000010101111111	120
00000000000000001100110011111110	60
10101000111010000000000011100000	120
11101000111111101110110011111110	60
11111010111111110011000000110011	120
10111111001111110010101000001010	120
11111110101010101111101010101000	60
00000100000011010100110111001101	120
01011111010001011101111111001101	120
00000000101010101000100011111110	120
11110000111100001111000011111101	60
00110001111111110011000001110111	120
01011111010001011111111111001111	60
00001000100011001000110010101110	60
00111111000001011111111100000111	60
00001010000011100000111011101110	60
00001110110011110000101010001110	120
11111101111111110100010011111111	120
00010001000100010001010101010111	60
00000101000011110000111101001111	20
11111011111100101111001100100010	120
10101011000000101011111100000010	60
11111111111110111011101100100010	60
11000000010000001100010001000100	120
