BF	No_of_unique_perms
11111111111111110111001100000000	120
11111111000000000001001100000000	60
11111111000000001111111100000111	30
11110011111111111111001111111011	60
00000000110011110000000010001111	60
00000011000010110000000000000000	120
00001110000011110000000000000000	60
00000000000010000000000000001010	60
01010101111111110100010111111111	60
00001111000001000000111100001111	120
01010101111111111101111111111111	60
01010101010101010001000100010000	60
11111111000100001111111100010001	60
00110011001101110011001100111111	30
01000000000000001100110000000000	60
11111111111111110010111111111111	60
00010000000000000000000000000000	10
10111011101110111111101110111011	60
00001111000000000000010000000000	120
11110111000000000111011100000000	30
01110101011101011111010101110101	120
00000000000100110011001100110011	60
11001000111111110000000011111111	30
10100000101000001010000010110000	20
00100011001000101111111111111111	120
11111111101010101111111111111110	30
00101010001000100010101000101010	120
00010011001100110000000000000000	20
11110011000000001111011100000000	60
00001101111111110000110011111111	120
10001000100010101000100010001000	60
00001010000010110000000000000000	60
00010101000000001111111100000000	60
01001111000000000101111100000000	120
00000100000000001111111100000000	60
11011111010111110000000000000000	30
10101010101010101000101010101010	30
11111111000000001100010000000000	120
00010001000100110001000100010001	60
11111111011101111111111101110101	60
00000000000011110000010000001111	60
00000000111100110000000011111011	120
11001100110011001100110011011100	20
00111111111111110011111101111111	60
11110101111101011111111111111101	60
10101010101010101000101000001010	60
10111011101110111011001100110011	60
00000000000000000000111100001000	30
10000000101000001111111111111111	60
01010000010000000101000000000000	60
01011101000000000000000000000000	60
11111111000000001111111101110101	120
01000100010001000100110001000100	60
11010101111101010000000000000000	120
00000000111111111100110111111111	60
11111111110111111111111111011101	60
11110000111100000001000000110000	60
11111111000001001111111101010101	120
01011111000111111111111111111111	60
11001111110111111111111111111111	30
00110011001101110011001111111111	60
00000000110010001111111111111111	60
11111111011101010000000000000000	120
11111100111111001100110011011100	60
11110001111101011111000011110101	120
11111111111111110000110000001101	60
10101111111011111010101010101010	120
11111111111111111111000010000000	60
00000111000011110000011100000111	60
11111111111111110000000010000000	20
11100000101000001111000011110000	60
11011111110111011101110111011101	60
00000000000100000011000000110000	60
01110000001100001111000011110000	60
11111111001101111111111100110011	60
00110011111111110001001111111111	60
00000000000000000100010001000000	30
01010101010001010100010001000100	120
11111010111110101010101010111010	60
11111111111011101110111111101110	60
11110111010101010111011101010101	60
10101010101010101011111110101010	60
00110011001100111011101110111111	60
01110101111111110000000011111111	120
01110011111111110000000011111111	120
11111111111111111111111101010001	60
00001111000011010000010100000101	60
11110010111111111111111111111111	60
11001110111011101100110011001100	30
00000000010011110000000011111111	60
01010001010101010101000001010000	60
00001111000000001011111100000000	120
11000000000000001100010000000000	30
00001111000010110000001100000011	60
11111111000001001111111111001100	60
00110011111101110000000000000000	120
11011111110011111100110011001100	120
10110011111100111111111111111111	60
00000000101111111111111111111111	60
00001111000010110000000000000000	60
11001100110011011101110111011101	60
11111111011111111111111100110011	60
00000000101111110000000010101111	120
11111111111111110000110111111111	120
00100010000000101111111111111111	120
11111111111111110011011100000000	60
00100010001000100000000000000010	60
00000000000000000001010100000000	30
10101010111111111010101010101011	60
11111111010111010101010101010101	120
11111111010101011111111111111101	60
11101110111011101110111011101111	10
11111111111111111110111010101110	60
00000010111111111111111111111111	30
00000000110011000000000001000000	120
11100000111100001010000011110000	60
11000000010000001111111111111111	60
00000000000000001000110010001000	120
10001100000000001000100000000000	60
10100000101000001010000011100000	60
00000000001000000010001000100010	120
00111111101111110011111100111111	30
10111111001111110000111100001111	60
00000000000000000000010100000100	10
11001100110011101111111111111111	60
01110111010101010111010101010101	60
11011111110011111100111111001111	60
11111111101010101111111100100000	120
10101010000010001010101010101010	120
01000000110000000100000001000000	60
10101010000010001010101000000000	60
11001100111011001100110011001100	20
00110011001100110001000100010011	60
11000000110000001100100011000000	60
01010101010101010101010100000100	60
01001111010111110000000000000000	120
11111111111111110000110100000101	60
11111111111111110010000000000000	20
11111011111100001111111111110000	60
11111111101010001111111100000000	30
11001100000000001111111000000000	60
10100010001000100000000000000000	30
00001010000010100000001000000000	120
00000000000000000000100000000000	10
11000000000000001110000000000000	60
01000000111100001111111111111111	120
11111111111111110000000011101111	60
10101110111011101010101010101010	30
00000000010000000000000001000100	60
00000000111100000000000000100000	120
10000000111100000000000011110000	20
00000000111111110001000011111111	20
11111111111111110000000111111111	20
00000000111100001000000011110000	60
11111111111111110011001011111111	60
10101000000000000000000000000000	10
00000000000000000101110101011111	120
10101010101010101000100010001010	30
11110111010101011111111111111111	60
00110011111110110000000000000000	60
00000010000011110000111100001111	60
11111010111111111110101011111111	60
11001101111111110000000011111111	60
00001000000000001000100010001000	60
11000100111111111100000011111111	120
11111111111110111111101111111011	30
01010101010100000101010100010000	120
10101010101010101111101010111010	120
00101010001000101111111111111111	120
00000010000000100000001000001010	60
11111101111111011111110111011101	60
10101011101010101111111110101010	60
11111111000010101111111110001010	120
11001100110011000000010000000000	60
00101111000000001111111100000000	60
01000100010011000000000000000000	30
10111011111111111111101111111111	60
11111111110011001111111111000100	60
01110101010101011111111101010101	120
11111111111110101111111111111110	20
11001111111111110100111111111111	60
11111111100011001111111110001000	120
11111010000000001011101000000000	120
00111111000000000111111100000000	30
00100010111111110000001011111111	120
00110000001100110011001000110011	120
00000000110011110000000001001111	120
01010101010101011111110111011101	60
00000010001000101111111111111111	60
00000000111101000000000011110101	120
01011111011111110000000000000000	30
11111111110011001111111110000000	60
11111111111111110000111100011111	20
00001010000010111111111111111111	60
10101010111010101010101010101010	20
11101110111010101110101011101010	60
00000000110011000000000011001101	20
11001100110011001100110010000000	30
11101110111111111110110011111111	60
00011111010111110001111100011111	120
11111011111111111111001111110011	120
10110000111100001111111111111111	60
00110000001100000011000010110000	60
00000000101000000000000000100000	60
11000100110011001100000011001100	120
00000010000000111111111111111111	60
01001111000000001111111100000000	60
10100000001000000010000000100000	30
00000000000010001100110011001100	60
10001000100010001010100010001000	60
01110000111111111111000011111111	20
11000000111100001000000011110000	60
00110111111111110000000000000000	30
00000000010000001111111111111111	30
01110101111101011111010111110101	20
11001100110011001100110001001100	30
11101100111011001110110011101110	60
00111011001100111111111111111111	30
10111011101110111011101110110011	20
00100010001100110010001000100011	120
00000000000000001111001011111111	120
00010000000000000011001100110011	60
11101111111111110000000011111111	60
11110000101000001111000000100000	120
11100000000000001100000000000000	30
11111111100000001111111111110000	60
11111111111000001111111100000000	30
00010000111111110011000011111111	60
00000000011101010000000011110101	60
11111111111111111100111000000000	120
00001100000011100000111100001111	120
00110011000000000000000100000000	60
10101010101010101011101110111010	30
00111111001111110011001100111011	120
00000000000100110000000000000011	60
01010101010101000101010101000100	30
11111111101110111111101110111011	60
00101111111111110000111100001111	120
01000101111111110000000000000000	120
11111111001101110011001100110011	60
00000000010100000000000001000000	30
11011111110111111101111111011101	60
